message,is_useful,source_file,source_line
"You'll want to use some kind of function throttling here, to avoid calling this function thousands of times when it isn't necessary - this function will fire off every time the window is scrolled even a single pixel, so for every pixel it moves it will be called that many times. Here's what we used in SalesTool, you could copy the scrollThrottler function verbatim and just replace the insides with your function:  ```js self.scrollThrottler = function () {     if (!self.scrollTimeout) {         self.scrollTimeout = setTimeout(function () {             self.scrollTimeout = null;             if ($(window).scrollTop() === $(document).height() - $(window).height()) {                 if (self.nextUrl && !self.currentRequest) { // Your specific stuff should go here                     self.fetchSearchResults(true); // Your specific stuff should go here                 } // Your specific stuff should go here             }         }, 60); // A somewhat arbitrary number, but it works pretty well and prevents a ton of load on the browser     } };  $(window).scroll(self.scrollThrottler); // This line can replace what's on line 220 of this file (the one I am commenting on) ```",1,corpus-useful.txt,423
"Here it is in code, for context: https://github.com/vendasta/ST/blob/develop/src/static/js/manage_accounts.js#L290",1,corpus-useful.txt,424
It might make sense to throttle this guy too. We don't even use a resize event for this on the Manage Accounts page,1,corpus-useful.txt,425
I'm surprised this `render_response` call doesn't deal with context not being provided :-1:,1,corpus-useful.txt,426
"Actually, since you're taking `context` as keyword args, it should default to an empty dictionary if you provide nothing. Python should take care of that for you:  ```python def f(**kwargs):   print kwargs  def g(**kwargs):   f(**kwargs)  g()  # should print '{}' ```",1,corpus-useful.txt,427
None of these kwargs are optional.  If you make them args instead of kwargs then you don't need the check/raise ValueError stuff.,1,corpus-useful.txt,428
"this get's the locations, not the connection",1,corpus-useful.txt,429
As this is now in the GoogleMyBusinessSync class it can probably be named something like `getConnectedLocation` as the GMB is already implied,1,corpus-useful.txt,430
if you make this `self.request.get` instead of `params.get` then you can set self.request as a dictionary in the tests and it's a lot easier to test,1,corpus-useful.txt,431
same with the rest of these handlers,1,corpus-useful.txt,432
"when we disable stuff with pylint, we should be using the message instead of the code. ```python #pylint: disable=line-too-long ``` That being said, you shouldn't be disabling this one.  You'll want to format your code to not have lines too long instead of disabling this check.",1,corpus-useful.txt,433
"Since you're already adding a fairly long comment here, it might be a good idea to move the above 3 lines + comment into their own function like ``` build_hsmm_redirect_path(...) ```",1,corpus-useful.txt,434
We should update the variable ``` stretch_background ``` to ``` full_screen ``` to keep the language consistent.,1,corpus-useful.txt,435
size should be `len(review_ids)`,1,corpus-useful.txt,436
"looks like this these context variables are getting set for more pages than just the review page. could you do something like this instead ```python context = self._add_context_args_for_add_review() ... def _add_context_args_for_add_review()     if is add review page <----- idk how to figure this out         context.update({             'contact_name': self.request.GET.get('name', ''),             'contact_email': urllib.quote(self.request.GET.get('email', '')),             'contact_id': self.request.GET.get('id', '')         })     return context ``` which can then be tested a lot easier  BONUS: this fulfills the Tell Don't Ask principle http://martinfowler.com/bliki/TellDontAsk.html",1,corpus-useful.txt,437
"`formdata.set_value('reviewerName', self.context_args.get('name', ''))` would work instead, then you don't need the 2 if statements.  For sure the default value of empty string will work, but it might also work with a default of `None`, in which case you don't need to specify a default",1,corpus-useful.txt,438
By default `get()` returns `None` so you can simplify these to `args.get('msid')` however I'm not sure I agree with these fields being optional (as mentioned above).,1,corpus-useful.txt,439
Should be `self.review.agid`,1,corpus-useful.txt,440
"Ya when add the review you get it back and it sets `self.review = review` so, at this point, you know you'll have it.",1,corpus-useful.txt,441
"agreed, then just change the valid of self.review['originalStars'] in the test. just lots of lines to look at",1,corpus-useful.txt,442
can you just use ``` uri_for ``` ?,1,corpus-useful.txt,443
"```document.location.toString()``` will do whole thing for you, so you can just   ```document.location.toString() + '?agid={{ agid }}'```",1,corpus-useful.txt,444
Usually I see these field names being stored as constants of the form class as to avoid duplication and accidental mis-matching errors.  e.g. ``` class ReviewCommentForm(VFormHandler):     COMMENTER_NAME = 'commenterName' ```  You can then use that constant here and above in the `FIELDS = ` declaration.,1,corpus-useful.txt,445
this setUp is massive and expensive. can you get away with creating less stuff? can you get away with mocking the calls that necessitate these entities instead of actually making them?,1,corpus-useful.txt,446
"There was a couple reasons that this was done this way originally. 1. So that the review page could still be reached from RepInt Generate Reviews even if they make a custom name for the page. 2. It's possible for the review page to still be reachable even if the Microsite hasn't explicitly added a review page/tab, and a temporary tab will show up in the nav bar so that it doesn't look weird. (maybe not needed anymore since we mapreduced over all microsites and added review pages).",1,corpus-useful.txt,447
The `msid` and `microsite` (which you can get the name from) are added to the context in the `render_response` method in the parent handler so not necessary here.,1,corpus-useful.txt,448
Pretty sure you can just use 'title' from the common context in `app.views.microsites.MicrositeView#get_common_context`,1,corpus-useful.txt,449
this could be written as ``` return _get_rgba_from_standard_hex(naked_hex_color_string) or _get_rgba_from_short_hex(naked_hex_color_string) ```,1,corpus-useful.txt,450
``` rgb_color_string ```,1,corpus-useful.txt,451
"something like ``` data-bind=""attr: { href: function(){ return ($data.disabled()) ? '#' : {{listing.url}} } ``` may work. either way its not too important at this point",1,corpus-useful.txt,452
Maybe add a comment to make it explicit why we are using !important. something like ```css Done to ensure that the random embedded html pasted by a user has an appropriate width ```,1,corpus-useful.txt,453
i know this was here originally but ``` self.open24 == 1 ``` ?? We have values like that in datastore?,1,corpus-useful.txt,454
I believe if the holiday flag is set the dayOfWeek should be set to [u'PublicHolidays'],1,corpus-useful.txt,455
Shouldn't need the first `self.open24 and` either,1,corpus-useful.txt,456
"I think what Dustin meant by default arg here was  `site_kwargs.pop(Microsite.geo._name, None)` especially since we don't care about the popped value anyway",1,corpus-useful.txt,457
Looks like these should be `get`s,1,corpus-useful.txt,458
Should do `{{ super() }}` here so that it takes `google_analytics.html` content from global global.html,1,corpus-useful.txt,459
"can clean this up even more,  ```return key.get()```  instead of these two lines.",1,corpus-useful.txt,460
Can we rename that to `VBC_API_KEY`,1,corpus-useful.txt,461
We should probably use `account_group_id` instead of `agid`.,1,corpus-useful.txt,462
"If you don't need the mock in the test, you have the option of defining what the mock should be. When you do define it like this using the `new` kwarg, it doesn't get passed to the test. Something like this: ```py mock.patch('app.models.microsite.get_account_group_vobject', new=mock.Mock(return_value=None)) def test_migrate_from_legacy_raises_if_account_group_not_found(self): ``` Personally I'm torn on which is more readable, but sometimes it's useful (like if you are mocking many things and you never actually use the mocks), or if the same unused mock is being passed to every test (though there is alternatives to that too).",1,corpus-useful.txt,463
`from vtest import mock`,1,corpus-useful.txt,464
"```raise AccountGroupNotFoundException('The account group %s for the account %s does not exist.' % (self.account_group_id, self.account_id)) ```",1,corpus-useful.txt,465
You need to change this to: ```javascript !self.showClipboardLink() ``` otherwise you're testing that the observable object doesn't exist.,1,corpus-useful.txt,466
